,player,market,depart_time,travel_time,price,pax,passenger_type,denominator,demand,connections
499,others,"('LAX', 'PDX')",630,150,285.7268033475429,27.4886693732451,b,0.2,324.1434337104,None
500,others,"('LAX', 'PDX')",630,150,281.4150767121989,14.354340326132588,c,0.2,164.91184488,None
501,others,"('LAX', 'PDX')",630,150,283.82661270235775,21.730727753006374,d,0.2,260.23902432479997,None
502,others,"('LAX', 'PDX')",630,150,281.32989268936734,14.828104242585802,e,0.2,188.71541292,None
503,others,"('LAX', 'PDX')",630,150,286.72322316977966,28.986352353246232,f,0.2,378.5325433632,None
504,others,"('LAX', 'PDX')",1175,145,285.96978429768416,16.038661945040634,a,0.2,205.0577423232,None
505,others,"('LAX', 'PDX')",1175,145,289.70281167148215,24.83544494237043,b,0.2,324.1434337104,None
506,others,"('LAX', 'PDX')",1175,145,284.7819706371439,12.5741996380593,c,0.2,164.91184488,None
507,others,"('LAX', 'PDX')",1175,145,288.10384940138664,20.59968682957163,d,0.2,260.23902432479997,None
508,others,"('LAX', 'PDX')",1175,145,286.39863368891133,15.808943963436446,e,0.2,188.71541292,None
509,others,"('LAX', 'PDX')",1175,145,291.92777532578924,32.51528025995249,f,0.2,378.5325433632,None
510,others,"('LAX', 'PDX')",1235,151,279.6686283821111,16.354496680648996,a,0.2,205.0577423232,None
511,others,"('LAX', 'PDX')",1235,151,283.5076249214886,25.30490608612278,b,0.2,324.1434337104,None
512,others,"('LAX', 'PDX')",1235,151,278.6789561924584,12.786566027607424,c,0.2,164.91184488,None
513,others,"('LAX', 'PDX')",1235,151,281.9214065841952,20.747206145546546,d,0.2,260.23902432479997,None
514,others,"('LAX', 'PDX')",1235,151,279.93526148187186,15.714012725610528,e,0.2,188.71541292,None
515,others,"('LAX', 'PDX')",1235,151,285.726971205051,33.09286777041766,f,0.2,378.5325433632,None
516,others,"('LAX', 'PDX')",875,278,258.3863481313703,8.483637202516547e-06,a,0.2,205.0577423232,SEA
517,others,"('LAX', 'PDX')",875,278,263.13583331686397,8.632680248865654e-06,b,0.2,324.1434337104,SEA
518,others,"('LAX', 'PDX')",875,278,257.114198851677,8.443616309250501e-06,c,0.2,164.91184488,SEA
519,others,"('LAX', 'PDX')",875,278,261.9541693866087,8.595754536599998e-06,d,0.2,260.23902432479997,SEA
520,others,"('LAX', 'PDX')",875,278,258.36747705993827,8.482997600367526e-06,e,0.2,188.71541292,SEA
